SID,character,dimension,rating
SID000863,JasonStreet,appearance,74
SID000863,JulieTaylor,appearance,26
SID000863,LandryClarke,appearance,15
SID000863,LylaGarrity,appearance,93
SID000863,MattSaracen,appearance,66
SID000863,SmashWilliams,appearance,100
SID000863,TamiTaylor,appearance,66
SID000863,TimRiggins,appearance,92
SID000863,TyraCollette,appearance,99
SID000863,BuddyGarrity,attractive,0
SID000863,CoachTaylor,attractive,82
SID000863,JasonStreet,attractive,88
SID000863,JulieTaylor,attractive,78
SID000863,LandryClarke,attractive,1
SID000863,LylaGarrity,attractive,94
SID000863,MattSaracen,attractive,25
SID000863,SmashWilliams,attractive,52
SID000863,TamiTaylor,attractive,80
SID000863,TimRiggins,attractive,55
SID000863,TyraCollette,attractive,100
SID000863,BuddyGarrity,brag,98
SID000863,CoachTaylor,brag,23
SID000863,JasonStreet,brag,12
SID000863,JulieTaylor,brag,16
SID000863,LandryClarke,brag,8
SID000863,LylaGarrity,brag,35
SID000863,MattSaracen,brag,14
SID000863,SmashWilliams,brag,100
SID000863,TamiTaylor,brag,0
SID000863,TimRiggins,brag,11
SID000863,TyraCollette,brag,69
SID000863,BuddyGarrity,charismatic,43
SID000863,CoachTaylor,charismatic,68
SID000863,JasonStreet,charismatic,76
SID000863,JulieTaylor,charismatic,14
SID000863,LandryClarke,charismatic,31
SID000863,LylaGarrity,charismatic,86
SID000863,MattSaracen,charismatic,59
SID000863,SmashWilliams,charismatic,29
SID000863,TamiTaylor,charismatic,90
SID000863,TimRiggins,charismatic,35
SID000863,TyraCollette,charismatic,37
SID000863,BuddyGarrity,empathy,20
SID000863,CoachTaylor,empathy,78
SID000863,JasonStreet,empathy,93
SID000863,JulieTaylor,empathy,91
SID000863,LandryClarke,empathy,76
SID000863,LylaGarrity,empathy,85
SID000863,MattSaracen,empathy,62
SID000863,SmashWilliams,empathy,26
SID000863,TamiTaylor,empathy,90
SID000863,TimRiggins,empathy,15
SID000863,TyraCollette,empathy,11
SID000863,BuddyGarrity,funny,19
SID000863,CoachTaylor,funny,67
SID000863,JasonStreet,funny,75
SID000863,JulieTaylor,funny,28
SID000863,LandryClarke,funny,82
SID000863,LylaGarrity,funny,11
SID000863,MattSaracen,funny,8
SID000863,SmashWilliams,funny,81
SID000863,TamiTaylor,funny,50
SID000863,TimRiggins,funny,31
SID000863,TyraCollette,funny,32
SID000863,BuddyGarrity,hardworking,83
SID000863,CoachTaylor,hardworking,100
SID000863,JasonStreet,hardworking,97
SID000863,JulieTaylor,hardworking,94
SID000863,LandryClarke,hardworking,88
SID000863,LylaGarrity,hardworking,91
SID000863,MattSaracen,hardworking,98
SID000863,SmashWilliams,hardworking,30
SID000863,TamiTaylor,hardworking,93
SID000863,TimRiggins,hardworking,46
SID000863,TyraCollette,hardworking,20
SID000863,BuddyGarrity,impulsive,83
SID000863,CoachTaylor,impulsive,14
SID000863,JasonStreet,impulsive,4
SID000863,JulieTaylor,impulsive,7
SID000863,LandryClarke,impulsive,11
SID000863,LylaGarrity,impulsive,57
SID000863,MattSaracen,impulsive,30
SID000863,SmashWilliams,impulsive,98
SID000863,TamiTaylor,impulsive,8
SID000863,TimRiggins,impulsive,100
SID000863,TyraCollette,impulsive,76
SID000863,BuddyGarrity,independent,50
SID000863,CoachTaylor,independent,90
SID000863,JasonStreet,independent,12
SID000863,JulieTaylor,independent,90
SID000863,LandryClarke,independent,17
SID000863,LylaGarrity,independent,17
SID000863,MattSaracen,independent,69
SID000863,SmashWilliams,independent,18
SID000863,TamiTaylor,independent,50
SID000863,TimRiggins,independent,92
SID000863,TyraCollette,independent,77
SID000863,BuddyGarrity,intelligent,30
SID000863,CoachTaylor,intelligent,88
SID000863,JasonStreet,intelligent,93
SID000863,JulieTaylor,intelligent,97
SID000863,LandryClarke,intelligent,41
SID000863,LylaGarrity,intelligent,75
SID000863,MattSaracen,intelligent,61
SID000863,SmashWilliams,intelligent,60
SID000863,TamiTaylor,intelligent,65
SID000863,TimRiggins,intelligent,30
SID000863,TyraCollette,intelligent,19
SID000863,BuddyGarrity,outgoing,75
SID000863,CoachTaylor,outgoing,98
SID000863,JasonStreet,outgoing,94
SID000863,JulieTaylor,outgoing,15
SID000863,LandryClarke,outgoing,10
SID000863,LylaGarrity,outgoing,92
SID000863,MattSaracen,outgoing,43
SID000863,SmashWilliams,outgoing,97
SID000863,TamiTaylor,outgoing,92
SID000863,TimRiggins,outgoing,87
SID000863,TyraCollette,outgoing,87
SID000863,BuddyGarrity,romantic,50
SID000863,CoachTaylor,romantic,0
SID000863,JasonStreet,romantic,72
SID000863,JulieTaylor,romantic,26
SID000863,LandryClarke,romantic,0
SID000863,LylaGarrity,romantic,74
SID000863,MattSaracen,romantic,33
SID000863,SmashWilliams,romantic,53
SID000863,TamiTaylor,romantic,85
SID000863,TimRiggins,romantic,25
SID000863,TyraCollette,romantic,79
SID000863,BuddyGarrity,stubborn,87
SID000863,CoachTaylor,stubborn,75
SID000863,JasonStreet,stubborn,67
SID000863,JulieTaylor,stubborn,89
SID000863,LandryClarke,stubborn,17
SID000863,LylaGarrity,stubborn,61
SID000863,MattSaracen,stubborn,30
SID000863,SmashWilliams,stubborn,90
SID000863,TamiTaylor,stubborn,88
SID000863,TimRiggins,stubborn,100
SID000863,TyraCollette,stubborn,81
SID000863,BuddyGarrity,trustworthy,7
SID000863,CoachTaylor,trustworthy,92
SID000863,JasonStreet,trustworthy,91
SID000863,JulieTaylor,trustworthy,79
SID000863,LandryClarke,trustworthy,78
SID000863,LylaGarrity,trustworthy,75
SID000863,MattSaracen,trustworthy,71
SID000863,SmashWilliams,trustworthy,24
SID000863,TamiTaylor,trustworthy,98
SID000863,TimRiggins,trustworthy,13
SID000863,TyraCollette,trustworthy,13
SID000864,BuddyGarrity,annoy,100
SID000864,CoachTaylor,annoy,35
SID000864,JasonStreet,annoy,8
SID000864,JulieTaylor,annoy,36
SID000864,LandryClarke,annoy,38
SID000864,LylaGarrity,annoy,13
SID000864,MattSaracen,annoy,31
SID000864,SmashWilliams,annoy,53
SID000864,TamiTaylor,annoy,0
SID000864,TimRiggins,annoy,0
SID000864,TyraCollette,annoy,29
SID000864,BuddyGarrity,appearance,42
SID000864,CoachTaylor,appearance,28
SID000864,JasonStreet,appearance,78
SID000864,JulieTaylor,appearance,79
SID000864,LandryClarke,appearance,62
SID000864,LylaGarrity,appearance,100
SID000864,MattSaracen,appearance,66
SID000864,SmashWilliams,appearance,90
SID000864,TamiTaylor,appearance,81
SID000864,TimRiggins,appearance,86
SID000864,TyraCollette,appearance,92
SID000864,BuddyGarrity,attractive,14
SID000864,CoachTaylor,attractive,65
SID000864,JasonStreet,attractive,74
SID000864,JulieTaylor,attractive,79
SID000864,LandryClarke,attractive,16
SID000864,LylaGarrity,attractive,100
SID000864,MattSaracen,attractive,63
SID000864,SmashWilliams,attractive,80
SID000864,TamiTaylor,attractive,65
SID000864,TimRiggins,attractive,71
SID000864,TyraCollette,attractive,87
SID000864,BuddyGarrity,brag,79
SID000864,CoachTaylor,brag,29
SID000864,JasonStreet,brag,27
SID000864,JulieTaylor,brag,42
SID000864,LandryClarke,brag,64
SID000864,LylaGarrity,brag,0
SID000864,MattSaracen,brag,15
SID000864,SmashWilliams,brag,100
SID000864,TamiTaylor,brag,4
SID000864,TimRiggins,brag,29
SID000864,TyraCollette,brag,37
SID000864,BuddyGarrity,charismatic,55
SID000864,CoachTaylor,charismatic,26
SID000864,JasonStreet,charismatic,100
SID000864,JulieTaylor,charismatic,34
SID000864,LandryClarke,charismatic,39
SID000864,LylaGarrity,charismatic,90
SID000864,MattSaracen,charismatic,19
SID000864,SmashWilliams,charismatic,82
SID000864,TamiTaylor,charismatic,50
SID000864,TimRiggins,charismatic,39
SID000864,TyraCollette,charismatic,41
SID000864,BuddyGarrity,empathy,24
SID000864,CoachTaylor,empathy,50
SID000864,JasonStreet,empathy,100
SID000864,JulieTaylor,empathy,61
SID000864,LandryClarke,empathy,41
SID000864,LylaGarrity,empathy,74
SID000864,MattSaracen,empathy,66
SID000864,SmashWilliams,empathy,77
SID000864,TamiTaylor,empathy,100
SID000864,TimRiggins,empathy,37
SID000864,TyraCollette,empathy,69
SID000864,BuddyGarrity,funny,26
SID000864,CoachTaylor,funny,59
SID000864,JasonStreet,funny,62
SID000864,JulieTaylor,funny,44
SID000864,LandryClarke,funny,78
SID000864,LylaGarrity,funny,39
SID000864,MattSaracen,funny,43
SID000864,SmashWilliams,funny,35
SID000864,TamiTaylor,funny,34
SID000864,TimRiggins,funny,61
SID000864,TyraCollette,funny,40
SID000864,BuddyGarrity,hardworking,29
SID000864,CoachTaylor,hardworking,83
SID000864,JasonStreet,hardworking,100
SID000864,JulieTaylor,hardworking,79
SID000864,LandryClarke,hardworking,50
SID000864,LylaGarrity,hardworking,82
SID000864,MattSaracen,hardworking,100
SID000864,SmashWilliams,hardworking,69
SID000864,TamiTaylor,hardworking,100
SID000864,TimRiggins,hardworking,50
SID000864,TyraCollette,hardworking,50
SID000864,BuddyGarrity,impulsive,89
SID000864,CoachTaylor,impulsive,75
SID000864,JasonStreet,impulsive,62
SID000864,JulieTaylor,impulsive,38
SID000864,LandryClarke,impulsive,73
SID000864,LylaGarrity,impulsive,72
SID000864,MattSaracen,impulsive,78
SID000864,SmashWilliams,impulsive,75
SID000864,TamiTaylor,impulsive,71
SID000864,TimRiggins,impulsive,100
SID000864,TyraCollette,impulsive,55
SID000864,BuddyGarrity,independent,59
SID000864,CoachTaylor,independent,91
SID000864,JasonStreet,independent,31
SID000864,JulieTaylor,independent,74
SID000864,LandryClarke,independent,70
SID000864,LylaGarrity,independent,37
SID000864,MattSaracen,independent,98
SID000864,SmashWilliams,independent,70
SID000864,TamiTaylor,independent,91
SID000864,TimRiggins,independent,27
SID000864,TyraCollette,independent,91
SID000864,BuddyGarrity,intelligent,54
SID000864,CoachTaylor,intelligent,74
SID000864,JasonStreet,intelligent,59
SID000864,JulieTaylor,intelligent,100
SID000864,LandryClarke,intelligent,22
SID000864,LylaGarrity,intelligent,62
SID000864,MattSaracen,intelligent,31
SID000864,SmashWilliams,intelligent,68
SID000864,TamiTaylor,intelligent,80
SID000864,TimRiggins,intelligent,33
SID000864,TyraCollette,intelligent,76
SID000864,BuddyGarrity,outgoing,65
SID000864,CoachTaylor,outgoing,83
SID000864,JasonStreet,outgoing,88
SID000864,JulieTaylor,outgoing,33
SID000864,LandryClarke,outgoing,41
SID000864,LylaGarrity,outgoing,82
SID000864,MattSaracen,outgoing,92
SID000864,SmashWilliams,outgoing,88
SID000864,TamiTaylor,outgoing,82
SID000864,TimRiggins,outgoing,21
SID000864,TyraCollette,outgoing,83
SID000864,BuddyGarrity,romantic,44
SID000864,CoachTaylor,romantic,84
SID000864,JasonStreet,romantic,100
SID000864,JulieTaylor,romantic,62
SID000864,LandryClarke,romantic,57
SID000864,LylaGarrity,romantic,100
SID000864,MattSaracen,romantic,34
SID000864,SmashWilliams,romantic,75
SID000864,TamiTaylor,romantic,91
SID000864,TimRiggins,romantic,70
SID000864,TyraCollette,romantic,75
SID000864,BuddyGarrity,stubborn,79
SID000864,CoachTaylor,stubborn,68
SID000864,JasonStreet,stubborn,36
SID000864,JulieTaylor,stubborn,61
SID000864,LandryClarke,stubborn,72
SID000864,LylaGarrity,stubborn,39
SID000864,MattSaracen,stubborn,66
SID000864,SmashWilliams,stubborn,90
SID000864,TamiTaylor,stubborn,65
SID000864,TimRiggins,stubborn,50
SID000864,TyraCollette,stubborn,65
SID000864,BuddyGarrity,trustworthy,34
SID000864,CoachTaylor,trustworthy,100
SID000864,JasonStreet,trustworthy,100
SID000864,JulieTaylor,trustworthy,71
SID000864,LandryClarke,trustworthy,44
SID000864,LylaGarrity,trustworthy,97
SID000864,MattSaracen,trustworthy,97
SID000864,SmashWilliams,trustworthy,65
SID000864,TamiTaylor,trustworthy,99
SID000864,TimRiggins,trustworthy,59
SID000864,TyraCollette,trustworthy,73
SID000868,BuddyGarrity,annoy,100
SID000868,CoachTaylor,annoy,0
SID000868,JasonStreet,annoy,23
SID000868,JulieTaylor,annoy,5
SID000868,LandryClarke,annoy,0
SID000868,LylaGarrity,annoy,32
SID000868,MattSaracen,annoy,0
SID000868,SmashWilliams,annoy,82
SID000868,TamiTaylor,annoy,0
SID000868,TimRiggins,annoy,85
SID000868,TyraCollette,annoy,91
SID000868,BuddyGarrity,appearance,74
SID000868,CoachTaylor,appearance,6
SID000868,JasonStreet,appearance,90
SID000868,JulieTaylor,appearance,78
SID000868,LandryClarke,appearance,65
SID000868,LylaGarrity,appearance,95
SID000868,MattSaracen,appearance,64
SID000868,SmashWilliams,appearance,98
SID000868,TamiTaylor,appearance,90
SID000868,TimRiggins,appearance,88
SID000868,TyraCollette,appearance,97
SID000868,BuddyGarrity,attractive,0
SID000868,CoachTaylor,attractive,50
SID000868,JasonStreet,attractive,77
SID000868,JulieTaylor,attractive,85
SID000868,LandryClarke,attractive,50
SID000868,LylaGarrity,attractive,65
SID000868,MattSaracen,attractive,50
SID000868,SmashWilliams,attractive,50
SID000868,TamiTaylor,attractive,50
SID000868,TimRiggins,attractive,0
SID000868,TyraCollette,attractive,64
SID000868,BuddyGarrity,brag,93
SID000868,CoachTaylor,brag,9
SID000868,JasonStreet,brag,10
SID000868,JulieTaylor,brag,3
SID000868,LandryClarke,brag,75
SID000868,LylaGarrity,brag,3
SID000868,MattSaracen,brag,10
SID000868,SmashWilliams,brag,91
SID000868,TamiTaylor,brag,27
SID000868,TimRiggins,brag,67
SID000868,TyraCollette,brag,68
SID000868,BuddyGarrity,charismatic,93
SID000868,CoachTaylor,charismatic,70
SID000868,JasonStreet,charismatic,82
SID000868,JulieTaylor,charismatic,12
SID000868,LandryClarke,charismatic,2
SID000868,LylaGarrity,charismatic,77
SID000868,MattSaracen,charismatic,15
SID000868,SmashWilliams,charismatic,95
SID000868,TamiTaylor,charismatic,85
SID000868,TimRiggins,charismatic,80
SID000868,TyraCollette,charismatic,84
SID000868,BuddyGarrity,empathy,22
SID000868,CoachTaylor,empathy,92
SID000868,JasonStreet,empathy,89
SID000868,JulieTaylor,empathy,78
SID000868,LandryClarke,empathy,67
SID000868,LylaGarrity,empathy,93
SID000868,MattSaracen,empathy,88
SID000868,SmashWilliams,empathy,17
SID000868,TamiTaylor,empathy,97
SID000868,TimRiggins,empathy,2
SID000868,TyraCollette,empathy,43
SID000868,BuddyGarrity,funny,12
SID000868,CoachTaylor,funny,14
SID000868,JasonStreet,funny,63
SID000868,JulieTaylor,funny,71
SID000868,LandryClarke,funny,22
SID000868,LylaGarrity,funny,6
SID000868,MattSaracen,funny,12
SID000868,SmashWilliams,funny,83
SID000868,TamiTaylor,funny,74
SID000868,TimRiggins,funny,0
SID000868,TyraCollette,funny,5
SID000868,BuddyGarrity,hardworking,82
SID000868,CoachTaylor,hardworking,89
SID000868,JasonStreet,hardworking,90
SID000868,JulieTaylor,hardworking,68
SID000868,LandryClarke,hardworking,50
SID000868,LylaGarrity,hardworking,86
SID000868,MattSaracen,hardworking,91
SID000868,SmashWilliams,hardworking,66
SID000868,TamiTaylor,hardworking,94
SID000868,TimRiggins,hardworking,32
SID000868,TyraCollette,hardworking,50
SID000868,BuddyGarrity,impulsive,90
SID000868,CoachTaylor,impulsive,25
SID000868,JasonStreet,impulsive,73
SID000868,JulieTaylor,impulsive,32
SID000868,LandryClarke,impulsive,36
SID000868,LylaGarrity,impulsive,86
SID000868,MattSaracen,impulsive,84
SID000868,SmashWilliams,impulsive,86
SID000868,TamiTaylor,impulsive,18
SID000868,TimRiggins,impulsive,85
SID000868,TyraCollette,impulsive,95
SID000868,BuddyGarrity,independent,73
SID000868,CoachTaylor,independent,87
SID000868,JasonStreet,independent,79
SID000868,JulieTaylor,independent,75
SID000868,LandryClarke,independent,81
SID000868,LylaGarrity,independent,79
SID000868,MattSaracen,independent,99
SID000868,SmashWilliams,independent,51
SID000868,TamiTaylor,independent,95
SID000868,TimRiggins,independent,75
SID000868,TyraCollette,independent,89
SID000868,BuddyGarrity,intelligent,19
SID000868,CoachTaylor,intelligent,81
SID000868,JasonStreet,intelligent,85
SID000868,JulieTaylor,intelligent,85
SID000868,LandryClarke,intelligent,31
SID000868,LylaGarrity,intelligent,27
SID000868,MattSaracen,intelligent,96
SID000868,SmashWilliams,intelligent,20
SID000868,TamiTaylor,intelligent,91
SID000868,TimRiggins,intelligent,97
SID000868,TyraCollette,intelligent,18
SID000868,BuddyGarrity,outgoing,90
SID000868,CoachTaylor,outgoing,79
SID000868,JasonStreet,outgoing,92
SID000868,JulieTaylor,outgoing,71
SID000868,LandryClarke,outgoing,65
SID000868,LylaGarrity,outgoing,92
SID000868,MattSaracen,outgoing,14
SID000868,SmashWilliams,outgoing,93
SID000868,TamiTaylor,outgoing,79
SID000868,TimRiggins,outgoing,65
SID000868,TyraCollette,outgoing,94
SID000868,BuddyGarrity,romantic,50
SID000868,CoachTaylor,romantic,91
SID000868,JasonStreet,romantic,85
SID000868,JulieTaylor,romantic,60
SID000868,LandryClarke,romantic,76
SID000868,LylaGarrity,romantic,93
SID000868,MattSaracen,romantic,24
SID000868,SmashWilliams,romantic,94
SID000868,TamiTaylor,romantic,88
SID000868,TimRiggins,romantic,89
SID000868,TyraCollette,romantic,99
SID000868,BuddyGarrity,stubborn,74
SID000868,CoachTaylor,stubborn,73
SID000868,JasonStreet,stubborn,86
SID000868,JulieTaylor,stubborn,64
SID000868,LandryClarke,stubborn,50
SID000868,LylaGarrity,stubborn,67
SID000868,MattSaracen,stubborn,21
SID000868,SmashWilliams,stubborn,77
SID000868,TamiTaylor,stubborn,35
SID000868,TimRiggins,stubborn,80
SID000868,TyraCollette,stubborn,78
SID000868,BuddyGarrity,trustworthy,8
SID000868,CoachTaylor,trustworthy,88
SID000868,JasonStreet,trustworthy,76
SID000868,JulieTaylor,trustworthy,87
SID000868,LandryClarke,trustworthy,83
SID000868,LylaGarrity,trustworthy,43
SID000868,MattSaracen,trustworthy,90
SID000868,SmashWilliams,trustworthy,5
SID000868,TamiTaylor,trustworthy,96
SID000868,TimRiggins,trustworthy,27
SID000868,TyraCollette,trustworthy,5
SID000872,BuddyGarrity,annoy,91
SID000872,CoachTaylor,annoy,15
SID000872,JasonStreet,annoy,3
SID000872,JulieTaylor,annoy,60
SID000872,LandryClarke,annoy,16
SID000872,LylaGarrity,annoy,100
SID000872,MattSaracen,annoy,19
SID000872,SmashWilliams,annoy,100
SID000872,TamiTaylor,annoy,2
SID000872,TimRiggins,annoy,8
SID000872,TyraCollette,annoy,86
SID000872,BuddyGarrity,appearance,5
SID000872,CoachTaylor,appearance,85
SID000872,JasonStreet,appearance,100
SID000872,JulieTaylor,appearance,100
SID000872,LandryClarke,appearance,19
SID000872,LylaGarrity,appearance,100
SID000872,MattSaracen,appearance,27
SID000872,SmashWilliams,appearance,100
SID000872,TamiTaylor,appearance,100
SID000872,TimRiggins,appearance,88
SID000872,TyraCollette,appearance,100
SID000872,BuddyGarrity,attractive,0
SID000872,CoachTaylor,attractive,89
SID000872,JasonStreet,attractive,83
SID000872,JulieTaylor,attractive,63
SID000872,LandryClarke,attractive,50
SID000872,LylaGarrity,attractive,70
SID000872,MattSaracen,attractive,100
SID000872,SmashWilliams,attractive,5
SID000872,TamiTaylor,attractive,84
SID000872,TimRiggins,attractive,100
SID000872,TyraCollette,attractive,66
SID000872,BuddyGarrity,brag,100
SID000872,CoachTaylor,brag,1
SID000872,JasonStreet,brag,5
SID000872,JulieTaylor,brag,0
SID000872,LandryClarke,brag,0
SID000872,LylaGarrity,brag,0
SID000872,MattSaracen,brag,0
SID000872,SmashWilliams,brag,100
SID000872,TamiTaylor,brag,0
SID000872,TimRiggins,brag,1
SID000872,TyraCollette,brag,32
SID000872,BuddyGarrity,charismatic,94
SID000872,CoachTaylor,charismatic,63
SID000872,JasonStreet,charismatic,2
SID000872,JulieTaylor,charismatic,35
SID000872,LandryClarke,charismatic,18
SID000872,LylaGarrity,charismatic,97
SID000872,MattSaracen,charismatic,84
SID000872,SmashWilliams,charismatic,86
SID000872,TamiTaylor,charismatic,93
SID000872,TimRiggins,charismatic,40
SID000872,TyraCollette,charismatic,84
SID000872,BuddyGarrity,empathy,0
SID000872,CoachTaylor,empathy,17
SID000872,JasonStreet,empathy,89
SID000872,JulieTaylor,empathy,0
SID000872,LandryClarke,empathy,0
SID000872,LylaGarrity,empathy,74
SID000872,MattSaracen,empathy,0
SID000872,SmashWilliams,empathy,0
SID000872,TamiTaylor,empathy,100
SID000872,TimRiggins,empathy,71
SID000872,TyraCollette,empathy,16
SID000872,BuddyGarrity,funny,10
SID000872,CoachTaylor,funny,68
SID000872,JasonStreet,funny,10
SID000872,JulieTaylor,funny,56
SID000872,LandryClarke,funny,100
SID000872,LylaGarrity,funny,12
SID000872,MattSaracen,funny,60
SID000872,SmashWilliams,funny,0
SID000872,TamiTaylor,funny,82
SID000872,TimRiggins,funny,22
SID000872,TyraCollette,funny,50
SID000872,BuddyGarrity,hardworking,21
SID000872,CoachTaylor,hardworking,100
SID000872,JasonStreet,hardworking,82
SID000872,JulieTaylor,hardworking,82
SID000872,LandryClarke,hardworking,94
SID000872,LylaGarrity,hardworking,87
SID000872,MattSaracen,hardworking,87
SID000872,SmashWilliams,hardworking,87
SID000872,TamiTaylor,hardworking,87
SID000872,TimRiggins,hardworking,79
SID000872,TyraCollette,hardworking,26
SID000872,BuddyGarrity,impulsive,86
SID000872,CoachTaylor,impulsive,82
SID000872,JasonStreet,impulsive,89
SID000872,JulieTaylor,impulsive,7
SID000872,LandryClarke,impulsive,83
SID000872,LylaGarrity,impulsive,100
SID000872,MattSaracen,impulsive,100
SID000872,SmashWilliams,impulsive,100
SID000872,TamiTaylor,impulsive,12
SID000872,TimRiggins,impulsive,100
SID000872,TyraCollette,impulsive,100
SID000872,BuddyGarrity,independent,95
SID000872,CoachTaylor,independent,98
SID000872,JasonStreet,independent,90
SID000872,JulieTaylor,independent,68
SID000872,LandryClarke,independent,78
SID000872,LylaGarrity,independent,16
SID000872,MattSaracen,independent,63
SID000872,SmashWilliams,independent,80
SID000872,TamiTaylor,independent,88
SID000872,TimRiggins,independent,79
SID000872,TyraCollette,independent,16
SID000872,BuddyGarrity,intelligent,57
SID000872,CoachTaylor,intelligent,63
SID000872,JasonStreet,intelligent,66
SID000872,JulieTaylor,intelligent,84
SID000872,LandryClarke,intelligent,100
SID000872,LylaGarrity,intelligent,21
SID000872,MattSaracen,intelligent,99
SID000872,SmashWilliams,intelligent,37
SID000872,TamiTaylor,intelligent,92
SID000872,TimRiggins,intelligent,21
SID000872,TyraCollette,intelligent,38
SID000872,BuddyGarrity,outgoing,100
SID000872,CoachTaylor,outgoing,66
SID000872,JasonStreet,outgoing,28
SID000872,JulieTaylor,outgoing,76
SID000872,LandryClarke,outgoing,100
SID000872,LylaGarrity,outgoing,100
SID000872,MattSaracen,outgoing,0
SID000872,SmashWilliams,outgoing,100
SID000872,TamiTaylor,outgoing,100
SID000872,TimRiggins,outgoing,5
SID000872,TyraCollette,outgoing,100
SID000872,BuddyGarrity,romantic,100
SID000872,CoachTaylor,romantic,0
SID000872,JasonStreet,romantic,3
SID000872,JulieTaylor,romantic,40
SID000872,LandryClarke,romantic,20
SID000872,LylaGarrity,romantic,100
SID000872,MattSaracen,romantic,64
SID000872,SmashWilliams,romantic,0
SID000872,TamiTaylor,romantic,0
SID000872,TimRiggins,romantic,100
SID000872,TyraCollette,romantic,95
SID000872,BuddyGarrity,stubborn,100
SID000872,CoachTaylor,stubborn,97
SID000872,JasonStreet,stubborn,87
SID000872,JulieTaylor,stubborn,23
SID000872,LandryClarke,stubborn,0
SID000872,LylaGarrity,stubborn,72
SID000872,MattSaracen,stubborn,18
SID000872,SmashWilliams,stubborn,100
SID000872,TamiTaylor,stubborn,19
SID000872,TimRiggins,stubborn,100
SID000872,TyraCollette,stubborn,100
SID000872,BuddyGarrity,trustworthy,7
SID000872,CoachTaylor,trustworthy,97
SID000872,JasonStreet,trustworthy,86
SID000872,JulieTaylor,trustworthy,76
SID000872,LandryClarke,trustworthy,100
SID000872,LylaGarrity,trustworthy,21
SID000872,MattSaracen,trustworthy,78
SID000872,SmashWilliams,trustworthy,76
SID000872,TamiTaylor,trustworthy,100
SID000872,TimRiggins,trustworthy,27
SID000872,TyraCollette,trustworthy,82
SID000278,BuddyGarrity,annoy,32
SID000278,CoachTaylor,annoy,21
SID000278,JasonStreet,annoy,6
SID000278,JulieTaylor,annoy,3
SID000278,LandryClarke,annoy,63
SID000278,LylaGarrity,annoy,80
SID000278,MattSaracen,annoy,62
SID000278,SmashWilliams,annoy,61
SID000278,TamiTaylor,annoy,9
SID000278,TimRiggins,annoy,12
SID000278,TyraCollette,annoy,53
SID000278,BuddyGarrity,appearance,41
SID000278,CoachTaylor,appearance,50
SID000278,JasonStreet,appearance,59
SID000278,JulieTaylor,appearance,87
SID000278,LandryClarke,appearance,22
SID000278,LylaGarrity,appearance,99
SID000278,MattSaracen,appearance,57
SID000278,SmashWilliams,appearance,99
SID000278,TamiTaylor,appearance,94
SID000278,TimRiggins,appearance,43
SID000278,TyraCollette,appearance,100
SID000278,BuddyGarrity,attractive,27
SID000278,CoachTaylor,attractive,46
SID000278,JasonStreet,attractive,67
SID000278,JulieTaylor,attractive,69
SID000278,LandryClarke,attractive,22
SID000278,LylaGarrity,attractive,61
SID000278,MattSaracen,attractive,68
SID000278,SmashWilliams,attractive,57
SID000278,TamiTaylor,attractive,83
SID000278,TimRiggins,attractive,70
SID000278,TyraCollette,attractive,94
SID000278,BuddyGarrity,brag,64
SID000278,CoachTaylor,brag,36
SID000278,JasonStreet,brag,14
SID000278,JulieTaylor,brag,28
SID000278,LandryClarke,brag,85
SID000278,LylaGarrity,brag,2
SID000278,MattSaracen,brag,34
SID000278,SmashWilliams,brag,100
SID000278,TamiTaylor,brag,50
SID000278,TimRiggins,brag,16
SID000278,TyraCollette,brag,76
SID000278,BuddyGarrity,charismatic,40
SID000278,CoachTaylor,charismatic,75
SID000278,JasonStreet,charismatic,83
SID000278,JulieTaylor,charismatic,61
SID000278,LandryClarke,charismatic,25
SID000278,LylaGarrity,charismatic,72
SID000278,MattSaracen,charismatic,31
SID000278,SmashWilliams,charismatic,97
SID000278,TamiTaylor,charismatic,73
SID000278,TimRiggins,charismatic,65
SID000278,TyraCollette,charismatic,94
SID000278,BuddyGarrity,empathy,43
SID000278,CoachTaylor,empathy,43
SID000278,JasonStreet,empathy,69
SID000278,JulieTaylor,empathy,44
SID000278,LandryClarke,empathy,40
SID000278,LylaGarrity,empathy,99
SID000278,MattSaracen,empathy,63
SID000278,SmashWilliams,empathy,40
SID000278,TamiTaylor,empathy,90
SID000278,TimRiggins,empathy,33
SID000278,TyraCollette,empathy,59
SID000278,BuddyGarrity,funny,34
SID000278,CoachTaylor,funny,50
SID000278,JasonStreet,funny,20
SID000278,JulieTaylor,funny,14
SID000278,LandryClarke,funny,89
SID000278,LylaGarrity,funny,0
SID000278,MattSaracen,funny,11
SID000278,SmashWilliams,funny,91
SID000278,TamiTaylor,funny,44
SID000278,TimRiggins,funny,58
SID000278,TyraCollette,funny,42
SID000278,BuddyGarrity,hardworking,79
SID000278,CoachTaylor,hardworking,94
SID000278,JasonStreet,hardworking,99
SID000278,JulieTaylor,hardworking,70
SID000278,LandryClarke,hardworking,50
SID000278,LylaGarrity,hardworking,77
SID000278,MattSaracen,hardworking,91
SID000278,SmashWilliams,hardworking,100
SID000278,TamiTaylor,hardworking,89
SID000278,TimRiggins,hardworking,25
SID000278,TyraCollette,hardworking,50
SID000278,BuddyGarrity,impulsive,38
SID000278,CoachTaylor,impulsive,68
SID000278,JasonStreet,impulsive,29
